systemNumber,accessionNumber,objectType,_primaryTitle,_primaryImageId,_primaryDate,_primaryPlace,_warningTypes,_currentLocation.id,_currentLocation.displayName,_currentLocation.type,_currentLocation.site,_currentLocation.onDisplay,_primaryMaker.name,_primaryMaker.association,_images._primary_thumbnail,_images._iiif_image_base_url,_images._iiif_presentation_url,_images.imageResolution
O132375,497-1870,Oil painting,Venice: View of Santa Maria delle Salute and the Dogana,2006AN9604,19th century,,[],THES49946,"On display at Osterley Park House, London ",display,London,True,"Guardi, Francesco",painter (artist),"https://framemark.vam.ac.uk/collections/2006AN9604/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AN9604/,https://iiif.vam.ac.uk/collections/O132375/manifest.json,high
O132407,775-1865,Oil painting,Bust portrait of a lady,2007BN4489,,,[],THES49946,"On display at Osterley Park House, London ",display,London,True,"Hogarth, William",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN4489/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN4489/,https://iiif.vam.ac.uk/collections/O132407/manifest.json,high
O77222,589-1882,Oil painting,"Portrait of an Officer, formerly identified as William Augustus, Duke of Cumberland",2006AL4942,early 18th century,Britain,[],THES49946,"On display at Osterley Park House, London ",display,London,True,"Morier, David",artist,"https://framemark.vam.ac.uk/collections/2006AL4942/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AL4942/,https://iiif.vam.ac.uk/collections/O77222/manifest.json,high
O135875,IS.26-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 10),2014HH5847,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH5847/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH5847/,https://iiif.vam.ac.uk/collections/O135875/manifest.json,high
O135874,IS.25-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 10),2014HH5843,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH5843/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH5843/,https://iiif.vam.ac.uk/collections/O135874/manifest.json,high
O135873,IS.24-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 10),2014HH5839,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH5839/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH5839/,https://iiif.vam.ac.uk/collections/O135873/manifest.json,high
O135872,IS.23-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 10),2014HH5834,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH5834/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH5834/,https://iiif.vam.ac.uk/collections/O135872/manifest.json,high
O135871,IS.22-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 10),2014HH5829,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH5829/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH5829/,https://iiif.vam.ac.uk/collections/O135871/manifest.json,high
O135870,IS.21-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 9),2014HH5819,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH5819/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH5819/,https://iiif.vam.ac.uk/collections/O135870/manifest.json,high
O135867,IS.13-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 9),2014HH3541,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH3541/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH3541/,https://iiif.vam.ac.uk/collections/O135867/manifest.json,high
O135864,IS.93-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2018LB9066,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2018LB9066/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2018LB9066/,https://iiif.vam.ac.uk/collections/O135864/manifest.json,high
O135859,IS.79-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 16),2018LC5784,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2018LC5784/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2018LC5784/,https://iiif.vam.ac.uk/collections/O135859/manifest.json,high
O135857,IS.71-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 2),2017JV2715,1872-1885,"Ajanta, Aurangabad, India",[],THES49360,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2017JV2715/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017JV2715/,https://iiif.vam.ac.uk/collections/O135857/manifest.json,high
O135855,IS.144-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 2),2014HH7585,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7585/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7585/,https://iiif.vam.ac.uk/collections/O135855/manifest.json,high
O135854,IS.143-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 2),2014HH7583,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7583/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7583/,https://iiif.vam.ac.uk/collections/O135854/manifest.json,high
O135853,IS.142-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7581,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7581/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7581/,https://iiif.vam.ac.uk/collections/O135853/manifest.json,high
O135852,IS.141-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7580,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7580/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7580/,https://iiif.vam.ac.uk/collections/O135852/manifest.json,high
O135851,IS.140-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7577,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7577/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7577/,https://iiif.vam.ac.uk/collections/O135851/manifest.json,high
O135850,IS.106-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 1),2014HH7574,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7574/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7574/,https://iiif.vam.ac.uk/collections/O135850/manifest.json,high
O135849,IS.127-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7573,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7573/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7573/,https://iiif.vam.ac.uk/collections/O135849/manifest.json,high
O135848,IS.126-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7572,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7572/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7572/,https://iiif.vam.ac.uk/collections/O135848/manifest.json,high
O135847,IS.125-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 1),2014HH7569,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7569/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7569/,https://iiif.vam.ac.uk/collections/O135847/manifest.json,high
O135846,IS.123-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 1),2014HH7568,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7568/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7568/,https://iiif.vam.ac.uk/collections/O135846/manifest.json,high
O135845,IS.122-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 1),2017KE2472,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2017KE2472/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017KE2472/,https://iiif.vam.ac.uk/collections/O135845/manifest.json,high
O135844,IS.106-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 1),2014HH7564,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7564/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7564/,https://iiif.vam.ac.uk/collections/O135844/manifest.json,high
O135843,IS.115-1885,Oil painting,Copy of painting in the caves of Ajanta,2014HH7563,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7563/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7563/,https://iiif.vam.ac.uk/collections/O135843/manifest.json,high
O135842,IS.114-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7562,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7562/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7562/,https://iiif.vam.ac.uk/collections/O135842/manifest.json,high
O135841,IS.113-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7561,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7561/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7561/,https://iiif.vam.ac.uk/collections/O135841/manifest.json,high
O135840,IS.111-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7559,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7559/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7559/,https://iiif.vam.ac.uk/collections/O135840/manifest.json,high
O135839,IS.110-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7558,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7558/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7558/,https://iiif.vam.ac.uk/collections/O135839/manifest.json,high
O135838,IS.109-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7556,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7556/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7556/,https://iiif.vam.ac.uk/collections/O135838/manifest.json,high
O135837,IS.108-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 1),2014HH7552,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7552/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7552/,https://iiif.vam.ac.uk/collections/O135837/manifest.json,high
O135836,IS.107-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave2),2014HH7545,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7545/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7545/,https://iiif.vam.ac.uk/collections/O135836/manifest.json,high
O135835,IS.106-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7459,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7459/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7459/,https://iiif.vam.ac.uk/collections/O135835/manifest.json,high
O135834,IS.46-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 2),2021MV0479,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2021MV0479/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2021MV0479/,https://iiif.vam.ac.uk/collections/O135834/manifest.json,high
O135833,IS.112-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2014HH7560,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH7560/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH7560/,https://iiif.vam.ac.uk/collections/O135833/manifest.json,high
O135832,IS.119-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 2),2017KE2660,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2017KE2660/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017KE2660/,https://iiif.vam.ac.uk/collections/O135832/manifest.json,high
O135831,IS.145-1885,Oil painting,Copy of painting in the caves of Ajanta (Cave 1),2017KE2550,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2017KE2550/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017KE2550/,https://iiif.vam.ac.uk/collections/O135831/manifest.json,high
O135830,IS.72-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 10),,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,,,,
O135829,IS.73-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 10),,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,,,,
O135828,IS.74-1887,Oil painting,Copy of painting in the caves of Ajanta (10),,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,,,,
O135827,IS.75-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 10),,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,,,,
O135826,IS.77-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 16),,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,,,,
O135825,IS.83-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 16),,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,,,,
O135824,IS.90-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2021MV0556,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2021MV0556/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2021MV0556/,https://iiif.vam.ac.uk/collections/O135824/manifest.json,high
O135823,IS.94-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,,,,
O135822,IS.98-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,,,,
O135820,IS.2-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 19),,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,,,,
O135818,IS.15-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 16),2021MV0491,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2021MV0491/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2021MV0491/,https://iiif.vam.ac.uk/collections/O135818/manifest.json,high
O135815,IS.18-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 16),,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,,,,
O135805,646-1872,Oil painting,Copy of a Roman wall painting,,1870,Italy,[],THES50166,In store,storage,BH,False,"Angelini, Annibale",painter (artist),,,,
O132397,593-1882,Oil painting,Lake Scene with boat and anglers,2007BN4488,ca. 1740-1776,Britain,[],THES49946,"On display at Osterley Park House, London ",display,London,True,"Smith, George",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN4488/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN4488/,https://iiif.vam.ac.uk/collections/O132397/manifest.json,high
O132396,229-1876,Oil painting,Landscape with ruins,2010EF1466,pre 1876,,[],THES49946,"On display at Osterley Park House, London ",display,London,True,"Wilson, Richard",painter (artist),"https://framemark.vam.ac.uk/collections/2010EF1466/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2010EF1466/,https://iiif.vam.ac.uk/collections/O132396/manifest.json,high
O132395,28-1867,Oil painting,An Unknown man (formerly called Lord Fairfax),2007BN4497,17th century,,[],THES49946,"On display at Osterley Park House, London ",display,London,True,Unknown,,"https://framemark.vam.ac.uk/collections/2007BN4497/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN4497/,https://iiif.vam.ac.uk/collections/O132395/manifest.json,high
O132376,1369-1869,Oil painting,Fruit and Flowers in a Basket,2007BN4494,ca. 1640-50s,,[],THES49946,"On display at Osterley Park House, London ",display,London,True,"Hecke (I), Jan van den",painted by,"https://framemark.vam.ac.uk/collections/2007BN4494/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN4494/,https://iiif.vam.ac.uk/collections/O132376/manifest.json,high
O132373,345-1878,Oil painting,Landscape with horseman and a cart,2010EF1464,1742-1800,,[],THES49946,"On display at Osterley Park House, London ",display,London,True,"Ostade, Isack van",painter (artist),"https://framemark.vam.ac.uk/collections/2010EF1464/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2010EF1464/,https://iiif.vam.ac.uk/collections/O132373/manifest.json,high
O132371,1444-1882,Oil painting,"Portrait of a Procurator of St. Mark's, Venice",2007BN4505,18th century-early 19th century,Venice,[],THES49946,"On display at Osterley Park House, London ",display,London,True,"Tintoretto, Jacopo",painted by,"https://framemark.vam.ac.uk/collections/2007BN4505/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN4505/,https://iiif.vam.ac.uk/collections/O132371/manifest.json,high
O132370,1445-1882,Oil painting,"Portrait of a Geronimo Foscarini, Procurator of St. Marks",2007BN4504,late 16th century -early 17th century,Venice,[],THES49946,"On display at Osterley Park House, London ",display,London,True,"Tintoretto, Jacopo",painted by,"https://framemark.vam.ac.uk/collections/2007BN4504/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN4504/,https://iiif.vam.ac.uk/collections/O132370/manifest.json,high
O132369,1447-1882,Oil painting,Landscape with Mountains in the Distance,2007BN4485,early 18th century,,[],THES49946,"On display at Osterley Park House, London ",display,London,True,"Ricci, Marco",painted by,"https://framemark.vam.ac.uk/collections/2007BN4485/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN4485/,https://iiif.vam.ac.uk/collections/O132369/manifest.json,high
O97147,707-1876,Oil painting,Portrait of Fath 'Ali Shah,2006AF6960,1797-1834,Iran,[],THES49806,"Islamic Middle East, Room 42, The Jameel Gallery",Display,VA,True,Abdullah Khan,artist,"https://framemark.vam.ac.uk/collections/2006AF6960/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AF6960/,https://iiif.vam.ac.uk/collections/O97147/manifest.json,high
O15025,1394-1869,Oil painting,The Good Harvest of 1854,2006BF6125,1854,England,[],THES49712,"Paintings, Room 82, The Edwin and Susan Davies Galleries",Display,VA,True,"Collins, Charles Allston",artist,"https://framemark.vam.ac.uk/collections/2006BF6125/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BF6125/,https://iiif.vam.ac.uk/collections/O15025/manifest.json,high
O14987,1008-1886,Oil painting,Coast scene,2006AN6771,ca. 1862-1896,England,[],THES50166,In store,storage,BH,False,"Hume, Edith",artist,"https://framemark.vam.ac.uk/collections/2006AN6771/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AN6771/,https://iiif.vam.ac.uk/collections/O14987/manifest.json,high
O14900,323-1888,Oil painting,Study of Tree Trunks,2006AR1046,ca. 1821,Great Britain,[],THES49708,"Paintings, Room 88, The Edwin and Susan Davies Galleries",Display,VA,True,"Constable, John (RA)",artist,"https://framemark.vam.ac.uk/collections/2006AR1046/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AR1046/,https://iiif.vam.ac.uk/collections/O14900/manifest.json,high
O88280,1577-1869,Oil painting,Frost Scene: The Setting Sun,2007BN1680,1847,Munich,[],THES50166,In store,storage,BH,False,"Libert, Georg Emil",artist,"https://framemark.vam.ac.uk/collections/2007BN1680/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN1680/,https://iiif.vam.ac.uk/collections/O88280/manifest.json,high
O15125,486-1882,Oil painting,A Dutch Dogger Carrying Away her Sprit,2006AP5545,1846,England,[],THES49218,"British Galleries, Room 122",display,VA,True,"Stanfield, Clarkson Frederick (R.A.)",artist,"https://framemark.vam.ac.uk/collections/2006AP5545/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AP5545/,https://iiif.vam.ac.uk/collections/O15125/manifest.json,high
O15119,1025-1886,Oil painting,Coast scene with windmill,2006AN6843,1837,England,[],THES50166,In store,storage,BH,False,"Müller, William James",artist,"https://framemark.vam.ac.uk/collections/2006AN6843/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AN6843/,https://iiif.vam.ac.uk/collections/O15119/manifest.json,high
O15114,554-1882,Oil painting,The Harvest Moon,2006AH8789,1855,England,[],THES50166,In store,storage,BH,False,"Linnell, John (II)",artist,"https://framemark.vam.ac.uk/collections/2006AH8789/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AH8789/,https://iiif.vam.ac.uk/collections/O15114/manifest.json,high
O80872,1824-1900,Oil painting,Florence Dombey in Captain Cuttle's Parlour,2006AV5006,1888,Great Britain,[],THES49712,"Paintings, Room 82, The Edwin and Susan Davies Galleries",Display,VA,True,"Egley, William Maw",artist,"https://framemark.vam.ac.uk/collections/2006AV5006/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AV5006/,https://iiif.vam.ac.uk/collections/O80872/manifest.json,high
O64515,60-1872,Oil painting,The Angels ministering to Christ,2007BP3944,1847-1849,,[],THES49176,In store,storage,VA,False,"Hayter, George",painter (artist),"https://framemark.vam.ac.uk/collections/2007BP3944/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP3944/,https://iiif.vam.ac.uk/collections/O64515/manifest.json,high
O89471,85-1880,Oil painting,"The Battle of Fontenoy, 1745: The French and the Allies Confronting Each Other",2007BN1676,1873,Paris,[],THES50166,In store,storage,BH,False,"Philippoteaux, Félix Henri Emmanuel",artist,"https://framemark.vam.ac.uk/collections/2007BN1676/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN1676/,https://iiif.vam.ac.uk/collections/O89471/manifest.json,high
O21624,591-1888,Oil painting,"Brighton Beach, with Colliers",2006AP4487,19/07/1824,England,[],THES49603,"Prints & Drawings Study Room, room WS",display,VA,True,"Constable, John (RA)",artist,"https://framemark.vam.ac.uk/collections/2006AP4487/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AP4487/,https://iiif.vam.ac.uk/collections/O21624/manifest.json,high
O80665,120-1888,Oil painting,Hove Beach,2006AT3598,ca. 1824,Hove,[],THES49171,"Prints & Drawings Study Room, level C",display,VA,True,"Constable, John (RA)",artist,"https://framemark.vam.ac.uk/collections/2006AT3598/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AT3598/,https://iiif.vam.ac.uk/collections/O80665/manifest.json,high
O123182,566-1882,Oil painting,Portrait of a Lady called Jeanne de Marigny,2007BP0890,1650 - 1660,Paris,[],THES49535,"Prints & Drawings Study Room, room 315",storage,VA,False,"Beaubrun, Charles",attributed to,"https://framemark.vam.ac.uk/collections/2007BP0890/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP0890/,https://iiif.vam.ac.uk/collections/O123182/manifest.json,high
O82592,121-1888,Oil painting,A Hayfield near East Bergholt at Sunset,2006AN8090,04/07/1812,England,[],THES49708,"Paintings, Room 88, The Edwin and Susan Davies Galleries",Display,VA,True,"Constable, John (RA)",artist,"https://framemark.vam.ac.uk/collections/2006AN8090/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AN8090/,https://iiif.vam.ac.uk/collections/O82592/manifest.json,high
O82587,1630-1888,Oil painting,Trees at Hampstead: The Path to Church,2006AG3412,1821,Great Britain,[],THES49709,"Paintings, Room 87, The Edwin and Susan Davies Galleries",Display,VA,True,"Constable, John (RA)",artist,"https://framemark.vam.ac.uk/collections/2006AG3412/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AG3412/,https://iiif.vam.ac.uk/collections/O82587/manifest.json,high
O82577,583-1888,Oil painting,"Golding Constable's House, East Bergholt",2006AG3410,ca. 1811,Great Britain,[],THES49708,"Paintings, Room 88, The Edwin and Susan Davies Galleries",Display,VA,True,"Constable, John (RA)",artist,"https://framemark.vam.ac.uk/collections/2006AG3410/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AG3410/,https://iiif.vam.ac.uk/collections/O82577/manifest.json,high
